"","GEOID","county","state","variable","estimate","moe","variable_description","county_state"
"2599","48151","Fisher","Texas","B19301_001",28355,3305,"Income Per Capita","Fisher, Texas"
"2600","48153","Floyd","Texas","B19301_001",23308,2465,"Income Per Capita","Floyd, Texas"
"2601","48155","Foard","Texas","B19301_001",25636,4536,"Income Per Capita","Foard, Texas"
"2602","48157","Fort","County","B19301_001",39472,684,"Income Per Capita","Fort, County"
"2603","48159","Franklin","Texas","B19301_001",25602,2281,"Income Per Capita","Franklin, Texas"
"2604","48161","Freestone","Texas","B19301_001",24083,1574,"Income Per Capita","Freestone, Texas"
"2605","48163","Frio","Texas","B19301_001",18288,2283,"Income Per Capita","Frio, Texas"
"2606","48165","Gaines","Texas","B19301_001",22710,3094,"Income Per Capita","Gaines, Texas"
"2607","48167","Galveston","Texas","B19301_001",35448,791,"Income Per Capita","Galveston, Texas"
"2608","48169","Garza","Texas","B19301_001",19177,4255,"Income Per Capita","Garza, Texas"
"2609","48171","Gillespie","Texas","B19301_001",33515,2627,"Income Per Capita","Gillespie, Texas"
"2610","48173","Glasscock","Texas","B19301_001",30902,7465,"Income Per Capita","Glasscock, Texas"
"2611","48175","Goliad","Texas","B19301_001",29918,2798,"Income Per Capita","Goliad, Texas"
"2612","48177","Gonzales","Texas","B19301_001",26618,1909,"Income Per Capita","Gonzales, Texas"
"2613","48179","Gray","Texas","B19301_001",24911,1656,"Income Per Capita","Gray, Texas"
"2614","48181","Grayson","Texas","B19301_001",27276,694,"Income Per Capita","Grayson, Texas"
"2615","48183","Gregg","Texas","B19301_001",25839,808,"Income Per Capita","Gregg, Texas"
"2616","48185","Grimes","Texas","B19301_001",23513,2387,"Income Per Capita","Grimes, Texas"
"2617","48187","Guadalupe","Texas","B19301_001",30817,702,"Income Per Capita","Guadalupe, Texas"
"2618","48189","Hale","Texas","B19301_001",19854,986,"Income Per Capita","Hale, Texas"
"2619","48191","Hall","Texas","B19301_001",22846,3823,"Income Per Capita","Hall, Texas"
"2620","48193","Hamilton","Texas","B19301_001",28074,3746,"Income Per Capita","Hamilton, Texas"
"2621","48195","Hansford","Texas","B19301_001",20127,1820,"Income Per Capita","Hansford, Texas"
"2622","48197","Hardeman","Texas","B19301_001",22938,2276,"Income Per Capita","Hardeman, Texas"
"2623","48199","Hardin","Texas","B19301_001",29108,1416,"Income Per Capita","Hardin, Texas"
"2624","48201","Harris","Texas","B19301_001",31901,208,"Income Per Capita","Harris, Texas"
"2625","48203","Harrison","Texas","B19301_001",25418,1373,"Income Per Capita","Harrison, Texas"
"2626","48205","Hartley","Texas","B19301_001",20480,2642,"Income Per Capita","Hartley, Texas"
"2627","48207","Haskell","Texas","B19301_001",21308,1835,"Income Per Capita","Haskell, Texas"
"2628","48209","Hays","Texas","B19301_001",30715,862,"Income Per Capita","Hays, Texas"
"2629","48211","Hemphill","Texas","B19301_001",26781,3452,"Income Per Capita","Hemphill, Texas"
"2630","48213","Henderson","Texas","B19301_001",25280,880,"Income Per Capita","Henderson, Texas"
"2631","48215","Hidalgo","Texas","B19301_001",16490,320,"Income Per Capita","Hidalgo, Texas"
"2632","48217","Hill","Texas","B19301_001",24745,1151,"Income Per Capita","Hill, Texas"
"2633","48219","Hockley","Texas","B19301_001",23440,975,"Income Per Capita","Hockley, Texas"
"2634","48221","Hood","Texas","B19301_001",32727,1342,"Income Per Capita","Hood, Texas"
"2635","48223","Hopkins","Texas","B19301_001",26267,1432,"Income Per Capita","Hopkins, Texas"
"2636","48225","Houston","Texas","B19301_001",18080,1062,"Income Per Capita","Houston, Texas"
"2637","48227","Howard","Texas","B19301_001",23784,1596,"Income Per Capita","Howard, Texas"
"2638","48229","Hudspeth","Texas","B19301_001",14190,2539,"Income Per Capita","Hudspeth, Texas"
"2639","48231","Hunt","Texas","B19301_001",25077,806,"Income Per Capita","Hunt, Texas"
"2640","48233","Hutchinson","Texas","B19301_001",24725,1503,"Income Per Capita","Hutchinson, Texas"
"2641","48235","Irion","Texas","B19301_001",31449,5301,"Income Per Capita","Irion, Texas"
"2642","48237","Jack","Texas","B19301_001",25626,1906,"Income Per Capita","Jack, Texas"
"2643","48239","Jackson","Texas","B19301_001",26329,1624,"Income Per Capita","Jackson, Texas"
"2644","48241","Jasper","Texas","B19301_001",25004,1887,"Income Per Capita","Jasper, Texas"
"2645","48243","Jeff","County","B19301_001",26053,4118,"Income Per Capita","Jeff, County"
"2646","48245","Jefferson","Texas","B19301_001",26205,604,"Income Per Capita","Jefferson, Texas"
"2647","48247","Jim","County","B19301_001",17798,2533,"Income Per Capita","Jim, County"
"2648","48249","Jim","County","B19301_001",21274,1597,"Income Per Capita","Jim, County"
"2649","48251","Johnson","Texas","B19301_001",27667,586,"Income Per Capita","Johnson, Texas"
"2650","48253","Jones","Texas","B19301_001",17673,1696,"Income Per Capita","Jones, Texas"
"2651","48255","Karnes","Texas","B19301_001",26875,2414,"Income Per Capita","Karnes, Texas"
"2652","48257","Kaufman","Texas","B19301_001",27411,711,"Income Per Capita","Kaufman, Texas"
"2653","48259","Kendall","Texas","B19301_001",43241,2952,"Income Per Capita","Kendall, Texas"
"2654","48261","Kenedy","Texas","B19301_001",15820,3099,"Income Per Capita","Kenedy, Texas"
"2655","48263","Kent","Texas","B19301_001",29503,5526,"Income Per Capita","Kent, Texas"
"2656","48265","Kerr","Texas","B19301_001",30498,1955,"Income Per Capita","Kerr, Texas"
"2657","48267","Kimble","Texas","B19301_001",28899,5116,"Income Per Capita","Kimble, Texas"
"2658","48269","King","Texas","B19301_001",31564,8009,"Income Per Capita","King, Texas"
"2659","48271","Kinney","Texas","B19301_001",20323,3627,"Income Per Capita","Kinney, Texas"
"2660","48273","Kleberg","Texas","B19301_001",21986,1900,"Income Per Capita","Kleberg, Texas"
"2661","48275","Knox","Texas","B19301_001",21796,2000,"Income Per Capita","Knox, Texas"
"2662","48277","Lamar","Texas","B19301_001",23833,1055,"Income Per Capita","Lamar, Texas"
"2663","48279","Lamb","Texas","B19301_001",21506,1254,"Income Per Capita","Lamb, Texas"
"2664","48281","Lampasas","Texas","B19301_001",28158,1430,"Income Per Capita","Lampasas, Texas"
"2665","48283","La","County","B19301_001",25129,6571,"Income Per Capita","La, County"
"2666","48285","Lavaca","Texas","B19301_001",31670,2119,"Income Per Capita","Lavaca, Texas"
"2667","48287","Lee","Texas","B19301_001",25876,1794,"Income Per Capita","Lee, Texas"
"2668","48289","Leon","Texas","B19301_001",32130,5337,"Income Per Capita","Leon, Texas"
"2669","48291","Liberty","Texas","B19301_001",22757,1121,"Income Per Capita","Liberty, Texas"
"2670","48293","Limestone","Texas","B19301_001",21822,1195,"Income Per Capita","Limestone, Texas"
"2671","48295","Lipscomb","Texas","B19301_001",28491,1981,"Income Per Capita","Lipscomb, Texas"
"2672","48297","Live","County","B19301_001",24244,1850,"Income Per Capita","Live, County"
"2673","48299","Llano","Texas","B19301_001",35822,3081,"Income Per Capita","Llano, Texas"
"2674","48301","Loving","Texas","B19301_001",23546,9823,"Income Per Capita","Loving, Texas"
"2675","48303","Lubbock","Texas","B19301_001",27089,478,"Income Per Capita","Lubbock, Texas"
"2676","48305","Lynn","Texas","B19301_001",25279,2160,"Income Per Capita","Lynn, Texas"
"2677","48307","McCulloch","Texas","B19301_001",24409,2162,"Income Per Capita","McCulloch, Texas"
"2678","48309","McLennan","Texas","B19301_001",24826,488,"Income Per Capita","McLennan, Texas"
"2679","48311","McMullen","Texas","B19301_001",32556,8555,"Income Per Capita","McMullen, Texas"
"2680","48313","Madison","Texas","B19301_001",17856,1455,"Income Per Capita","Madison, Texas"
"2681","48315","Marion","Texas","B19301_001",27052,3399,"Income Per Capita","Marion, Texas"
"2682","48317","Martin","Texas","B19301_001",29225,3707,"Income Per Capita","Martin, Texas"
"2683","48319","Mason","Texas","B19301_001",25602,3775,"Income Per Capita","Mason, Texas"
"2684","48321","Matagorda","Texas","B19301_001",24376,1427,"Income Per Capita","Matagorda, Texas"
"2685","48323","Maverick","Texas","B19301_001",16891,1020,"Income Per Capita","Maverick, Texas"
"2686","48325","Medina","Texas","B19301_001",26274,1189,"Income Per Capita","Medina, Texas"
"2687","48327","Menard","Texas","B19301_001",25067,3514,"Income Per Capita","Menard, Texas"
"2688","48329","Midland","Texas","B19301_001",39179,1359,"Income Per Capita","Midland, Texas"
"2689","48331","Milam","Texas","B19301_001",24015,1354,"Income Per Capita","Milam, Texas"
"2690","48333","Mills","Texas","B19301_001",24274,3806,"Income Per Capita","Mills, Texas"
"2691","48335","Mitchell","Texas","B19301_001",20896,2363,"Income Per Capita","Mitchell, Texas"
"2692","48337","Montague","Texas","B19301_001",28457,1924,"Income Per Capita","Montague, Texas"
"2693","48339","Montgomery","Texas","B19301_001",39618,820,"Income Per Capita","Montgomery, Texas"
"2694","48341","Moore","Texas","B19301_001",21650,1064,"Income Per Capita","Moore, Texas"
"2695","48343","Morris","Texas","B19301_001",23438,2119,"Income Per Capita","Morris, Texas"
"2696","48345","Motley","Texas","B19301_001",26103,3979,"Income Per Capita","Motley, Texas"
"2697","48347","Nacogdoches","Texas","B19301_001",22580,1010,"Income Per Capita","Nacogdoches, Texas"
"2698","48349","Navarro","Texas","B19301_001",23422,952,"Income Per Capita","Navarro, Texas"
"2699","48351","Newton","Texas","B19301_001",21144,1781,"Income Per Capita","Newton, Texas"
"2700","48353","Nolan","Texas","B19301_001",25820,2433,"Income Per Capita","Nolan, Texas"
"2701","48355","Nueces","Texas","B19301_001",27649,620,"Income Per Capita","Nueces, Texas"
"2702","48357","Ochiltree","Texas","B19301_001",24260,2448,"Income Per Capita","Ochiltree, Texas"
"2703","48359","Oldham","Texas","B19301_001",24151,6509,"Income Per Capita","Oldham, Texas"
"2704","48361","Orange","Texas","B19301_001",28826,927,"Income Per Capita","Orange, Texas"
"2705","48363","Palo","County","B19301_001",24983,1487,"Income Per Capita","Palo, County"
"2706","48365","Panola","Texas","B19301_001",26403,2062,"Income Per Capita","Panola, Texas"
"2707","48367","Parker","Texas","B19301_001",34705,984,"Income Per Capita","Parker, Texas"
"2708","48369","Parmer","Texas","B19301_001",23686,1504,"Income Per Capita","Parmer, Texas"
"2709","48371","Pecos","Texas","B19301_001",20688,2210,"Income Per Capita","Pecos, Texas"
"2710","48373","Polk","Texas","B19301_001",24686,1220,"Income Per Capita","Polk, Texas"
"2711","48375","Potter","Texas","B19301_001",22267,711,"Income Per Capita","Potter, Texas"
"2712","48377","Presidio","Texas","B19301_001",16066,1889,"Income Per Capita","Presidio, Texas"
"2713","48379","Rains","Texas","B19301_001",26165,1936,"Income Per Capita","Rains, Texas"
"2714","48381","Randall","Texas","B19301_001",33814,718,"Income Per Capita","Randall, Texas"
"2715","48383","Reagan","Texas","B19301_001",25397,2638,"Income Per Capita","Reagan, Texas"
"2716","48385","Real","Texas","B19301_001",21109,3318,"Income Per Capita","Real, Texas"
"2717","48387","Red","County","B19301_001",21666,1286,"Income Per Capita","Red, County"
"2718","48389","Reeves","Texas","B19301_001",20876,1961,"Income Per Capita","Reeves, Texas"
"2719","48391","Refugio","Texas","B19301_001",23810,2172,"Income Per Capita","Refugio, Texas"
"2720","48393","Roberts","Texas","B19301_001",31632,4476,"Income Per Capita","Roberts, Texas"
"2721","48395","Robertson","Texas","B19301_001",25465,1978,"Income Per Capita","Robertson, Texas"
"2722","48397","Rockwall","Texas","B19301_001",39295,1240,"Income Per Capita","Rockwall, Texas"
"2723","48399","Runnels","Texas","B19301_001",23042,1590,"Income Per Capita","Runnels, Texas"
"2724","48401","Rusk","Texas","B19301_001",24842,1094,"Income Per Capita","Rusk, Texas"
"2725","48403","Sabine","Texas","B19301_001",23450,2364,"Income Per Capita","Sabine, Texas"
"2726","48405","San","County","B19301_001",23261,3273,"Income Per Capita","San, County"
"2727","48407","San","County","B19301_001",21808,1386,"Income Per Capita","San, County"
"2728","48409","San","County","B19301_001",25281,779,"Income Per Capita","San, County"
"2729","48411","San","County","B19301_001",24307,2862,"Income Per Capita","San, County"
"2730","48413","Schleicher","Texas","B19301_001",25128,2880,"Income Per Capita","Schleicher, Texas"
"2731","48415","Scurry","Texas","B19301_001",24508,1419,"Income Per Capita","Scurry, Texas"
"2732","48417","Shackelford","Texas","B19301_001",23855,2881,"Income Per Capita","Shackelford, Texas"
"2733","48419","Shelby","Texas","B19301_001",20969,1414,"Income Per Capita","Shelby, Texas"
"2734","48421","Sherman","Texas","B19301_001",26335,2627,"Income Per Capita","Sherman, Texas"
"2735","48423","Smith","Texas","B19301_001",27141,651,"Income Per Capita","Smith, Texas"
"2736","48425","Somervell","Texas","B19301_001",26523,2703,"Income Per Capita","Somervell, Texas"
"2737","48427","Starr","Texas","B19301_001",14122,1124,"Income Per Capita","Starr, Texas"
"2738","48429","Stephens","Texas","B19301_001",24405,2338,"Income Per Capita","Stephens, Texas"
"2739","48431","Sterling","Texas","B19301_001",28997,4150,"Income Per Capita","Sterling, Texas"
"2740","48433","Stonewall","Texas","B19301_001",28746,4466,"Income Per Capita","Stonewall, Texas"
"2741","48435","Sutton","Texas","B19301_001",29360,3440,"Income Per Capita","Sutton, Texas"
"2742","48437","Swisher","Texas","B19301_001",19258,2343,"Income Per Capita","Swisher, Texas"
"2743","48439","Tarrant","Texas","B19301_001",32092,262,"Income Per Capita","Tarrant, Texas"
"2744","48441","Taylor","Texas","B19301_001",26469,763,"Income Per Capita","Taylor, Texas"
"2745","48443","Terrell","Texas","B19301_001",23852,5181,"Income Per Capita","Terrell, Texas"
"2746","48445","Terry","Texas","B19301_001",20127,1541,"Income Per Capita","Terry, Texas"
"2747","48447","Throckmorton","Texas","B19301_001",28895,5151,"Income Per Capita","Throckmorton, Texas"
"2748","48449","Titus","Texas","B19301_001",20633,925,"Income Per Capita","Titus, Texas"
"2749","48451","Tom","County","B19301_001",28444,1148,"Income Per Capita","Tom, County"
"2750","48453","Travis","Texas","B19301_001",41049,394,"Income Per Capita","Travis, Texas"
"2751","48455","Trinity","Texas","B19301_001",22265,1425,"Income Per Capita","Trinity, Texas"
"2752","48457","Tyler","Texas","B19301_001",20439,1396,"Income Per Capita","Tyler, Texas"
"2753","48459","Upshur","Texas","B19301_001",24458,1145,"Income Per Capita","Upshur, Texas"
"2754","48461","Upton","Texas","B19301_001",26183,3117,"Income Per Capita","Upton, Texas"
"2755","48463","Uvalde","Texas","B19301_001",19092,1157,"Income Per Capita","Uvalde, Texas"
"2756","48465","Val","County","B19301_001",20881,1156,"Income Per Capita","Val, County"
"2757","48467","Van","County","B19301_001",26151,1356,"Income Per Capita","Van, County"
"2758","48469","Victoria","Texas","B19301_001",28576,1079,"Income Per Capita","Victoria, Texas"
"2759","48471","Walker","Texas","B19301_001",17789,1197,"Income Per Capita","Walker, Texas"
"2760","48473","Waller","Texas","B19301_001",24495,1296,"Income Per Capita","Waller, Texas"
"2761","48475","Ward","Texas","B19301_001",26570,1849,"Income Per Capita","Ward, Texas"
"2762","48477","Washington","Texas","B19301_001",29604,2423,"Income Per Capita","Washington, Texas"
"2763","48479","Webb","Texas","B19301_001",17326,497,"Income Per Capita","Webb, Texas"
"2764","48481","Wharton","Texas","B19301_001",26281,1841,"Income Per Capita","Wharton, Texas"
"2765","48483","Wheeler","Texas","B19301_001",26844,1954,"Income Per Capita","Wheeler, Texas"
"2766","48485","Wichita","Texas","B19301_001",23921,634,"Income Per Capita","Wichita, Texas"
"2767","48487","Wilbarger","Texas","B19301_001",24078,1966,"Income Per Capita","Wilbarger, Texas"
"2768","48489","Willacy","Texas","B19301_001",14207,1136,"Income Per Capita","Willacy, Texas"
"2769","48491","Williamson","Texas","B19301_001",35825,452,"Income Per Capita","Williamson, Texas"
"2770","48493","Wilson","Texas","B19301_001",30935,1442,"Income Per Capita","Wilson, Texas"
"2771","48495","Winkler","Texas","B19301_001",24217,2032,"Income Per Capita","Winkler, Texas"
"2772","48497","Wise","Texas","B19301_001",28781,1289,"Income Per Capita","Wise, Texas"
"2773","48499","Wood","Texas","B19301_001",27841,2287,"Income Per Capita","Wood, Texas"
"2774","48501","Yoakum","Texas","B19301_001",26519,2489,"Income Per Capita","Yoakum, Texas"
"2775","48503","Young","Texas","B19301_001",25855,2235,"Income Per Capita","Young, Texas"
"2776","48505","Zapata","Texas","B19301_001",17228,3435,"Income Per Capita","Zapata, Texas"
"2777","48507","Zavala","Texas","B19301_001",13350,1181,"Income Per Capita","Zavala, Texas"
"2778","49001","Beaver","Utah","B19301_001",22558,1661,"Income Per Capita","Beaver, Utah"
"2779","49003","Box","County","B19301_001",23998,812,"Income Per Capita","Box, County"
"2780","49005","Cache","Utah","B19301_001",22666,579,"Income Per Capita","Cache, Utah"
"2781","49007","Carbon","Utah","B19301_001",23473,1085,"Income Per Capita","Carbon, Utah"
"2782","49009","Daggett","Utah","B19301_001",27698,8796,"Income Per Capita","Daggett, Utah"
"2783","49011","Davis","Utah","B19301_001",29703,414,"Income Per Capita","Davis, Utah"
"2784","49013","Duchesne","Utah","B19301_001",23945,869,"Income Per Capita","Duchesne, Utah"
"2785","49015","Emery","Utah","B19301_001",22505,854,"Income Per Capita","Emery, Utah"
"2786","49017","Garfield","Utah","B19301_001",24055,2361,"Income Per Capita","Garfield, Utah"
"2787","49019","Grand","Utah","B19301_001",24593,1978,"Income Per Capita","Grand, Utah"
"2788","49021","Iron","Utah","B19301_001",20861,1077,"Income Per Capita","Iron, Utah"
"2789","49023","Juab","Utah","B19301_001",22498,1496,"Income Per Capita","Juab, Utah"
"2790","49025","Kane","Utah","B19301_001",25746,2274,"Income Per Capita","Kane, Utah"
"2791","49027","Millard","Utah","B19301_001",25847,2001,"Income Per Capita","Millard, Utah"
"2792","49029","Morgan","Utah","B19301_001",31936,2323,"Income Per Capita","Morgan, Utah"
"2793","49031","Piute","Utah","B19301_001",16932,1942,"Income Per Capita","Piute, Utah"
"2794","49033","Rich","Utah","B19301_001",21465,3275,"Income Per Capita","Rich, Utah"
"2795","49035","Salt","County","B19301_001",31648,313,"Income Per Capita","Salt, County"
"2796","49037","San","County","B19301_001",18128,1195,"Income Per Capita","San, County"
"2797","49039","Sanpete","Utah","B19301_001",17980,898,"Income Per Capita","Sanpete, Utah"
"2798","49041","Sevier","Utah","B19301_001",22349,987,"Income Per Capita","Sevier, Utah"
"2799","49043","Summit","Utah","B19301_001",53950,2627,"Income Per Capita","Summit, Utah"
"2800","49045","Tooele","Utah","B19301_001",25076,818,"Income Per Capita","Tooele, Utah"
"2801","49047","Uintah","Utah","B19301_001",25610,1515,"Income Per Capita","Uintah, Utah"
"2802","49049","Utah","Utah","B19301_001",24528,268,"Income Per Capita","Utah, Utah"
"2803","49051","Wasatch","Utah","B19301_001",32805,1795,"Income Per Capita","Wasatch, Utah"
"2804","49053","Washington","Utah","B19301_001",26601,1103,"Income Per Capita","Washington, Utah"
"2805","49055","Wayne","Utah","B19301_001",22920,2072,"Income Per Capita","Wayne, Utah"
"2806","49057","Weber","Utah","B19301_001",26492,435,"Income Per Capita","Weber, Utah"
"2807","50001","Addison","Vermont","B19301_001",33120,897,"Income Per Capita","Addison, Vermont"
"2808","50003","Bennington","Vermont","B19301_001",31896,1753,"Income Per Capita","Bennington, Vermont"
"2809","50005","Caledonia","Vermont","B19301_001",28085,1741,"Income Per Capita","Caledonia, Vermont"
"2810","50007","Chittenden","Vermont","B19301_001",37507,948,"Income Per Capita","Chittenden, Vermont"
"2811","50009","Essex","Vermont","B19301_001",24163,1240,"Income Per Capita","Essex, Vermont"
"2812","50011","Franklin","Vermont","B19301_001",30692,996,"Income Per Capita","Franklin, Vermont"
"2813","50013","Grand","County","B19301_001",40464,2881,"Income Per Capita","Grand, County"
"2814","50015","Lamoille","Vermont","B19301_001",33247,2957,"Income Per Capita","Lamoille, Vermont"
"2815","50017","Orange","Vermont","B19301_001",30836,880,"Income Per Capita","Orange, Vermont"
"2816","50019","Orleans","Vermont","B19301_001",26657,926,"Income Per Capita","Orleans, Vermont"
"2817","50021","Rutland","Vermont","B19301_001",30109,776,"Income Per Capita","Rutland, Vermont"
"2818","50023","Washington","Vermont","B19301_001",34033,854,"Income Per Capita","Washington, Vermont"
"2819","50025","Windham","Vermont","B19301_001",31563,1063,"Income Per Capita","Windham, Vermont"
"2820","50027","Windsor","Vermont","B19301_001",35152,1204,"Income Per Capita","Windsor, Vermont"
"2821","51001","Accomack","Virginia","B19301_001",24355,1329,"Income Per Capita","Accomack, Virginia"
"2822","51003","Albemarle","Virginia","B19301_001",42085,1514,"Income Per Capita","Albemarle, Virginia"
"2823","51005","Alleghany","Virginia","B19301_001",26918,1567,"Income Per Capita","Alleghany, Virginia"
"2824","51007","Amelia","Virginia","B19301_001",29114,2784,"Income Per Capita","Amelia, Virginia"
"2825","51009","Amherst","Virginia","B19301_001",24343,1087,"Income Per Capita","Amherst, Virginia"
"2826","51011","Appomattox","Virginia","B19301_001",26890,1497,"Income Per Capita","Appomattox, Virginia"
"2827","51013","Arlington","Virginia","B19301_001",69051,1025,"Income Per Capita","Arlington, Virginia"
"2828","51015","Augusta","Virginia","B19301_001",29366,1098,"Income Per Capita","Augusta, Virginia"
"2829","51017","Bath","Virginia","B19301_001",29127,5850,"Income Per Capita","Bath, Virginia"
"2830","51019","Bedford","Virginia","B19301_001",31796,1281,"Income Per Capita","Bedford, Virginia"
"2831","51021","Bland","Virginia","B19301_001",24275,2395,"Income Per Capita","Bland, Virginia"
"2832","51023","Botetourt","Virginia","B19301_001",33983,1216,"Income Per Capita","Botetourt, Virginia"
"2833","51025","Brunswick","Virginia","B19301_001",20657,1276,"Income Per Capita","Brunswick, Virginia"
"2834","51027","Buchanan","Virginia","B19301_001",18865,1204,"Income Per Capita","Buchanan, Virginia"
"2835","51029","Buckingham","Virginia","B19301_001",19734,1230,"Income Per Capita","Buckingham, Virginia"
"2836","51031","Campbell","Virginia","B19301_001",27842,1240,"Income Per Capita","Campbell, Virginia"
"2837","51033","Caroline","Virginia","B19301_001",31536,2982,"Income Per Capita","Caroline, Virginia"
"2838","51035","Carroll","Virginia","B19301_001",24868,2349,"Income Per Capita","Carroll, Virginia"
"2839","51036","Charles","County","B19301_001",37059,5308,"Income Per Capita","Charles, County"
"2840","51037","Charlotte","Virginia","B19301_001",20585,1554,"Income Per Capita","Charlotte, Virginia"
"2841","51041","Chesterfield","Virginia","B19301_001",36641,483,"Income Per Capita","Chesterfield, Virginia"
"2842","51043","Clarke","Virginia","B19301_001",39946,2790,"Income Per Capita","Clarke, Virginia"
"2843","51045","Craig","Virginia","B19301_001",28686,2976,"Income Per Capita","Craig, Virginia"
"2844","51047","Culpeper","Virginia","B19301_001",30812,1218,"Income Per Capita","Culpeper, Virginia"
"2845","51049","Cumberland","Virginia","B19301_001",25177,2295,"Income Per Capita","Cumberland, Virginia"
"2846","51051","Dickenson","Virginia","B19301_001",22924,4387,"Income Per Capita","Dickenson, Virginia"
"2847","51053","Dinwiddie","Virginia","B19301_001",27106,1907,"Income Per Capita","Dinwiddie, Virginia"
"2848","51057","Essex","Virginia","B19301_001",26603,2322,"Income Per Capita","Essex, Virginia"
"2849","51059","Fairfax","Virginia","B19301_001",54725,477,"Income Per Capita","Fairfax, Virginia"
"2850","51061","Fauquier","Virginia","B19301_001",44724,1616,"Income Per Capita","Fauquier, Virginia"
"2851","51063","Floyd","Virginia","B19301_001",26134,1716,"Income Per Capita","Floyd, Virginia"
"2852","51065","Fluvanna","Virginia","B19301_001",39900,8375,"Income Per Capita","Fluvanna, Virginia"
"2853","51067","Franklin","Virginia","B19301_001",28866,1394,"Income Per Capita","Franklin, Virginia"
"2854","51069","Frederick","Virginia","B19301_001",33961,992,"Income Per Capita","Frederick, Virginia"
"2855","51071","Giles","Virginia","B19301_001",26459,1666,"Income Per Capita","Giles, Virginia"
"2856","51073","Gloucester","Virginia","B19301_001",33295,1292,"Income Per Capita","Gloucester, Virginia"
"2857","51075","Goochland","Virginia","B19301_001",47806,3411,"Income Per Capita","Goochland, Virginia"
"2858","51077","Grayson","Virginia","B19301_001",20930,1995,"Income Per Capita","Grayson, Virginia"
"2859","51079","Greene","Virginia","B19301_001",32565,2886,"Income Per Capita","Greene, Virginia"
"2860","51081","Greensville","Virginia","B19301_001",17500,1128,"Income Per Capita","Greensville, Virginia"
"2861","51083","Halifax","Virginia","B19301_001",22716,1076,"Income Per Capita","Halifax, Virginia"
"2862","51085","Hanover","Virginia","B19301_001",39604,1012,"Income Per Capita","Hanover, Virginia"
"2863","51087","Henrico","Virginia","B19301_001",37999,679,"Income Per Capita","Henrico, Virginia"
"2864","51089","Henry","Virginia","B19301_001",21501,1195,"Income Per Capita","Henry, Virginia"
"2865","51091","Highland","Virginia","B19301_001",30967,4054,"Income Per Capita","Highland, Virginia"
"2866","51093","Isle","Wight","B19301_001",35344,1597,"Income Per Capita","Isle, Wight"
"2867","51095","James","County","B19301_001",43815,1876,"Income Per Capita","James, County"
"2868","51097","King","Queen","B19301_001",27306,2420,"Income Per Capita","King, Queen"
"2869","51099","King","County","B19301_001",37316,1829,"Income Per Capita","King, County"
"2870","51101","King","County","B19301_001",32809,2275,"Income Per Capita","King, County"
"2871","51103","Lancaster","Virginia","B19301_001",37196,3355,"Income Per Capita","Lancaster, Virginia"
"2872","51105","Lee","Virginia","B19301_001",18750,1446,"Income Per Capita","Lee, Virginia"
"2873","51107","Loudoun","Virginia","B19301_001",53408,786,"Income Per Capita","Loudoun, Virginia"
"2874","51109","Louisa","Virginia","B19301_001",31284,2274,"Income Per Capita","Louisa, Virginia"
"2875","51111","Lunenburg","Virginia","B19301_001",18677,1336,"Income Per Capita","Lunenburg, Virginia"
"2876","51113","Madison","Virginia","B19301_001",30351,3207,"Income Per Capita","Madison, Virginia"
"2877","51115","Mathews","Virginia","B19301_001",39119,4970,"Income Per Capita","Mathews, Virginia"
"2878","51117","Mecklenburg","Virginia","B19301_001",23943,1470,"Income Per Capita","Mecklenburg, Virginia"
"2879","51119","Middlesex","Virginia","B19301_001",29707,2202,"Income Per Capita","Middlesex, Virginia"
"2880","51121","Montgomery","Virginia","B19301_001",28920,1230,"Income Per Capita","Montgomery, Virginia"
"2881","51125","Nelson","Virginia","B19301_001",36002,3749,"Income Per Capita","Nelson, Virginia"
"2882","51127","New","County","B19301_001",36458,1622,"Income Per Capita","New, County"
"2883","51131","Northampton","Virginia","B19301_001",26467,1654,"Income Per Capita","Northampton, Virginia"
"2884","51133","Northumberland","Virginia","B19301_001",34006,2478,"Income Per Capita","Northumberland, Virginia"
"2885","51135","Nottoway","Virginia","B19301_001",23109,4863,"Income Per Capita","Nottoway, Virginia"
"2886","51137","Orange","Virginia","B19301_001",31362,1291,"Income Per Capita","Orange, Virginia"
"2887","51139","Page","Virginia","B19301_001",25021,1812,"Income Per Capita","Page, Virginia"
"2888","51141","Patrick","Virginia","B19301_001",23016,1353,"Income Per Capita","Patrick, Virginia"
"2889","51143","Pittsylvania","Virginia","B19301_001",24443,977,"Income Per Capita","Pittsylvania, Virginia"
"2890","51145","Powhatan","Virginia","B19301_001",35641,1634,"Income Per Capita","Powhatan, Virginia"
"2891","51147","Prince","County","B19301_001",21216,1867,"Income Per Capita","Prince, County"
"2892","51149","Prince","County","B19301_001",28873,1566,"Income Per Capita","Prince, County"
"2893","51153","Prince","County","B19301_001",39262,564,"Income Per Capita","Prince, County"
"2894","51155","Pulaski","Virginia","B19301_001",26609,929,"Income Per Capita","Pulaski, Virginia"
"2895","51157","Rappahannock","Virginia","B19301_001",37733,2945,"Income Per Capita","Rappahannock, Virginia"
"2896","51159","Richmond","Virginia","B19301_001",22105,2556,"Income Per Capita","Richmond, Virginia"
"2897","51161","Roanoke","Virginia","B19301_001",34901,923,"Income Per Capita","Roanoke, Virginia"
